,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
2874,5600 Merlemont,House,150000,4.0,125.0,Installed,0.0,,1.0,20.0,,,125.0,560.0,2.0,,
2875,7130 Binche,House,150000,3.0,,,,,,,,,,200.0,2.0,,
2876,4620 Flron,House,150000,3.0,151.0,,,,,,1.0,57.0,151.0,,2.0, To renovate,
2877,8920 Langemark-Poelkapelle,House,150000,2.0,,,,,,,,,,80.0,,,
2878,7301 Hornu,House,150000,2.0,,,,,,,,,,,2.0,,
2879,5522 Falan,House,150000,4.0,150.0,,,,,,,,150.0,,2.0,,
2880,7110 Maurage,House,150000,4.0,,Installed,,,,,,,,,2.0,,
2881,7500 Tournai,House,150000,2.0,158.0,Semi equipped,,,,,,,158.0,,,,
2882,8691 Beveren-aan-de-Ijzer,House,150000,2.0,,,,,,,,,,250.0,, As new,
2883,6001 Marcinelle,House,150000,2.0,,,,,,,,,,,3.0,,
2884,7000 Mons,House,150000,3.0,106.0,Installed,0.0,,,,1.0,1.0,106.0,110.0,2.0,,
2885,7603 Bon-Secours,House,150000,4.0,225.0,Installed,0.0,,,,,,225.0,352.0,2.0,,
2886,4820 Dison,House,150000,2.0,,,0.0,,1.0,1.0,,,,1.0,2.0, Good,
2887,5651 Berze,House,150000,4.0,,,,,,,,,,,,,
2888,7080 Frameries,House,150000,3.0,,,,,,,,,,,,,
2889,7301 Hornu,House,150000,4.0,,,,,,,,,,140.0,3.0,,
2890,6000 Charleroi,House,150000,6.0,,,,,,,,,,,3.0, To renovate,
2891,7090 Braine-le-Comte,House,150000,3.0,125.0,Not installed,0.0,,,,,,125.0,,,,
2892,7110 Houdeng-Goegnies,House,150000,3.0,,,,,,,,,,,,,
2893,6043 Ransart,House,150000,2.0,,,,,,,,,,,,,
2894,6830 Bouillon,House,150000,2.0,110.0,Installed,0.0,,1.0,1.0,1.0,40.0,110.0,100.0,2.0, As new,
2895,7500 Tournai,House,150000,3.0,,,,,,,,,,,,,
2896,7070 Thieu,House,150000,4.0,,,,,,,,,,,,,
2897,7301 Boussu Hornu,House,150000,2.0,,,,,,,,,,,2.0, Good,
2898,2490 Balen,House,150000,1.0,,,0.0,,,,,,,,2.0, To renovate,
2899,7170 Manage Faytlez-Manage,House,150000,2.0,,,,,,,,,,,2.0, To be done up,
2900,7301 Hornu,House,151000,3.0,180.0,Not installed,0.0,,1.0,23.0,,,180.0,,2.0,,
2901,4000 Lige,House,151000,2.0,,,0.0,,,,,,,,2.0,,
2902,3300 Tienen,House,152000,3.0,,Not installed,0.0,,,,,,,74.0,2.0, To renovate,
2903,9400 Appelterre-Eichem,House,152400,4.0,,,,,,,,,,325.0,3.0, To renovate,
2904,1500 Halle,House,152700,1.0,65.0,Installed,0.0,,,,,,65.0,,,,
2905,8500 Kortrijk,House,152900,4.0,,,,,,,,,,67.0,2.0, To renovate,
2906,8520 Kuurne,House,153000,3.0,175.0,,0.0,,,,,,175.0,400.0,2.0,,
2907,2845 Niel,House,153500,3.0,,,,,,,,,,213.0,2.0,,
2908,2620 Hemiksem,House,153500,3.0,,,,,,,,,,226.0,3.0,,
2909,8900 Ieper,House,154000,4.0,,Installed,0.0,,,,,,,73.0,, To be done up,
2910,4400 Flmalle,House,154000,3.0,104.0,Installed,0.0,,,,1.0,45.0,104.0,100.0,, To be done up,
2911,3890 Gingelom,House,154000,,205.0,,0.0,,,,,,205.0,412.0,3.0, To renovate,
2912,4102 Ougre,House,154000,2.0,,,0.0,,,,,,,350.0,2.0, Good,
2913,8700 Tielt,House,154000,3.0,131.0,,0.0,,,,,,131.0,236.0,3.0, To be done up,
2914,3120 Tremelo,House,154000,2.0,135.0,,0.0,,,,,,135.0,330.0,3.0, To be done up,
2915,6240 Farciennes,House,154000,2.0,75.0,Installed,0.0,,,,,,75.0,,,,
2916,4100 Seraing,House,154500,2.0,125.0,Installed,0.0,,1.0,12.0,1.0,160.0,125.0,190.0,2.0, Good,
2917,7300 Boussu,House,154500,3.0,145.0,,0.0,,,,,,145.0,,2.0,,
2918,4020 Liege,House,155000,2.0,82.0,Hyper equipped,0.0,,1.0,15.0,,,82.0,270.0,2.0, As new,
2919,4263 Tourinne,House,155000,3.0,165.0,Semi equipped,0.0,,,,,,165.0,350.0,4.0, To renovate,
2920,6220 WANGENIES,House,155000,2.0,110.0,Semi equipped,0.0,,,,,,110.0,,2.0, To be done up,
2921,4000 Lige,House,155000,2.0,65.0,Semi equipped,0.0,,,,,,65.0,22.0,2.0, Just renovated,
2922,8470 Gistel,House,155000,3.0,112.0,Installed,0.0,,,,,,112.0,189.0,, Good,
2923,8470 Gistel,House,155000,2.0,135.0,Installed,0.0,,,,,,135.0,156.0,, As new,
2924,8800 Roeselare,House,155000,2.0,115.0,Installed,0.0,,,,1.0,142.0,115.0,217.0,, Good,
2925,5002 SAINT-SERVAIS,House,155000,3.0,100.0,Not installed,0.0,,,,1.0,270.0,100.0,270.0,3.0, To renovate,
2926,6600 Bastogne,House,155000,2.0,55.0,Semi equipped,0.0,,1.0,7.0,,,55.0,,2.0, As new,
2927,8793 Sint-Eloois-Vijve,House,155000,4.0,184.0,Installed,,,,,,,184.0,358.0,2.0, Good,
2928,4100 Seraing,House,155000,3.0,84.0,Semi equipped,0.0,,1.0,26.0,1.0,116.0,84.0,206.0,2.0, Good,
2929,4030 LIEGE Grivegne,House,155000,4.0,150.0,Semi equipped,,,1.0,15.0,,,150.0,100.0,2.0, To be done up,
2930,7370 Elouges,House,155000,5.0,200.0,,0.0,,,,,,200.0,465.0,3.0, To be done up,
2931,7034 Obourg,House,155000,3.0,,,,,,,,,,486.0,3.0, Good,
2932,4020 Liege,House,155000,4.0,120.0,Semi equipped,0.0,,,,,,120.0,60.0,2.0, Good,
2933,3850 Nieuwerkerken,House,155000,4.0,144.0,,,,,,,,144.0,5458.0,4.0, To renovate,
2934,8400 Oostende,House,155000,1.0,45.0,Installed,1.0,,,,,,45.0,45.0,1.0, Good,
2935,7141 Carnires,House,155000,3.0,160.0,,0.0,,,,,,160.0,,, Good,
2936,7971 BASECLES,House,155000,3.0,,USA hyper equipped,,,,,,,,278.0,2.0, To renovate,
2937,7160 Chapelle-lez-Herlaimont,House,155000,3.0,,,,,,,,,,250.0,3.0, To be done up,
2938,7060 Soignies,House,155000,2.0,82.0,Installed,0.0,,1.0,11.0,,,82.0,80.0,2.0, Good,
2939,8730 Beernem,House,155000,3.0,,,,,,,,,,464.0,3.0, To renovate,
2940,9300 Aalst,House,155000,4.0,,,,,,,,,,160.0,2.0, To be done up,
2941,3910 Pelt,House,155000,2.0,120.0,,,,,,,,120.0,900.0,4.0,,
2942,8450 Bredene,House,155000,2.0,38.0,,,,,,,,38.0,38.0,, As new,
2943,6183 Courcelles Trazegnies,House,155000,3.0,270.0,Installed,0.0,,,,,,270.0,250.0,2.0, Good,
2944,6220 Fleurus,House,155000,3.0,,,,,,,,,,,3.0, Good,
2945,8400 Oostende,House,155000,2.0,109.0,,0.0,,,,,,109.0,,, To renovate,
2946,7340 Colfontaine,House,155000,3.0,180.0,,,,1.0,16.0,1.0,900.0,180.0,580.0,3.0,,
2947,9700 Oudenaarde,House,155000,3.0,,Installed,,,,,,,,462.0,,,
2948,7012 Mons Jemappes,House,155000,2.0,160.0,,,,,,,,160.0,,3.0, As new,
2949,9052 Zwijnaarde,House,155000,2.0,,Installed,,,,,,,,1512.0,,,
2950,5537 ANHE,House,155000,3.0,160.0,,0.0,,,,,,160.0,,2.0,,
2951,6041 Charleroi Gosselies,House,155000,3.0,,USA semi equipped,,,,,,,,,2.0, To be done up,
2952,7160 Chapelle-lez-Herlaimont,House,155000,3.0,,,,,,,,,,,3.0,,
2953,9150 Rupelmonde,House,155000,3.0,176.0,Not installed,0.0,,,,,,176.0,640.0,2.0, To renovate,
2954,7370 Dour Elouges,House,155000,2.0,165.0,Not installed,,,1.0,15.0,1.0,192.0,165.0,325.0,3.0, To be done up,
2955,2070 Burcht,House,155000,3.0,,Not installed,0.0,,,,,,,238.0,2.0, To renovate,
2956,9988 Waterland-oudeman,House,155000,2.0,,Semi equipped,0.0,,,,,,,110.0,3.0, To renovate,
2957,6767 Dampicourt,House,155000,3.0,,,0.0,,,,,,,540.0,2.0, To renovate,
2958,2400 Mol,House,155000,2.0,140.0,,0.0,,,,,,140.0,110.0,4.0, Good,
2959,4790 Burg-Reuland,House,155000,4.0,245.0,,0.0,,,,,,245.0,182.0,4.0, To renovate,
2960,7012 Mons,House,155000,3.0,118.0,Installed,0.0,,1.0,30.0,,,118.0,80.0,2.0, As new,
2961,5060 Tamines,House,155000,3.0,124.0,Semi equipped,,,,,1.0,150.0,124.0,266.0,2.0, To renovate,
2962,4020 Lige Bressoux,House,155000,3.0,,,0.0,,,,,,,,2.0, To be done up,
2963,4030 Grivegnee Liege,House,155000,3.0,90.0,Installed,0.0,,1.0,30.0,1.0,77.0,90.0,167.0,2.0,,
2964,4000 Lige,House,155000,4.0,165.0,Semi equipped,0.0,,,,,,165.0,230.0,2.0, To be done up,
2965,8530 Harelbeke,House,155000,2.0,89.0,Installed,0.0,,,,,,89.0,66.0,2.0, As new,
2966,4000 ROCOURT,House,155000,2.0,104.0,Not installed,0.0,,,,,,104.0,210.0,2.0, To renovate,
2967,7860 Lessines,House,155000,2.0,231.0,Semi equipped,0.0,,,,,,231.0,163.0,2.0, Good,
2968,7860 Lessines,House,155000,3.0,230.0,Semi equipped,0.0,,,,,,230.0,163.0,2.0, Good,
2969,9600 Ronse,House,155000,3.0,128.0,Semi equipped,0.0,,,,,,128.0,320.0,2.0, To be done up,
2970,9600 Ronse,House,155000,2.0,,,0.0,,,,,,,140.0,, To be done up,
2971,4280 Hannut,House,155000,3.0,,,0.0,,,,,,,319.0,3.0,,
2972,5300 Namche,House,155000,3.0,196.0,Installed,,,,,,,196.0,686.0,3.0, Good,
2973,6831 Noirefontaine,House,155000,4.0,128.0,Not installed,0.0,,,,,,128.0,750.0,4.0,,
2974,6560 Bersillies lAbbaye,House,155000,3.0,100.0,,0.0,,,,1.0,150.0,100.0,385.0,4.0, To renovate,
2975,4500 Huy,House,155000,2.0,103.0,,,,,,,,103.0,305.0,2.0, To renovate,
2976,5352 Perwez,House,155000,3.0,140.0,Not installed,0.0,,,,,,140.0,1430.0,4.0, To renovate,
2977,7390 Quaregnon,House,155000,3.0,122.0,Installed,0.0,,1.0,20.0,1.0,50.0,122.0,110.0,2.0, Just renovated,
2978,6120 Ham-sur-Heure-Nalinnes,House,155000,,,Semi equipped,0.0,,1.0,40.0,1.0,280.0,,461.0,2.0, Good,
2979,7130 Binche,House,155000,3.0,170.0,,,,,,,,170.0,100.0,2.0, To be done up,
2980,4102 Seraing Ougre,House,155000,2.0,,Hyper equipped,0.0,,1.0,15.0,1.0,175.0,,295.0,2.0, As new,
2981,7700 Mouscron,House,155000,3.0,110.0,,0.0,,,,,,110.0,,3.0, Just renovated,
2982,3840 Borgloon,House,155000,2.0,110.0,,,,,,,,110.0,370.0,3.0, To be done up,
2983,2870 Puurs-Sint-Amands,House,155000,3.0,,,,,,,,,,248.0,3.0, To renovate,
2984,9160 Lokeren,House,155000,2.0,102.0,,0.0,,,,1.0,141.0,102.0,259.0,2.0,,
2985,7340 WASMES,House,155000,2.0,150.0,Not installed,0.0,,,,,,150.0,1580.0,,,
2986,4101 Jemeppe-sur-Meuse,House,155000,2.0,,Installed,,,,,,,,,2.0, Just renovated,
2987,7141 Carnires,House,155000,2.0,,,,,,,,,,,2.0, To be done up,
2988,7340 WASMES,House,155000,4.0,,Not installed,0.0,,,,,,,276.0,,,
2989,2221 Booischot,House,155000,3.0,,,0.0,,,,,,,338.0,3.0, To renovate,
2990,6500 Beaumont,House,155000,5.0,,,0.0,,,,,,,1100.0,, To renovate,
2991,5630 Cerfontaine,House,155000,4.0,175.0,,0.0,,1.0,8.0,,,175.0,674.0,2.0,,
2992,7301 Hornu,House,155000,2.0,,Installed,,,,,,,,,2.0,,
2993,4683 Oupeye,House,155000,,110.0,,0.0,,,,,,110.0,986.0,,,
2994,7100 La Louvire,House,155000,2.0,,Semi equipped,0.0,,,,,,,,,,
2995,8000 Brugge,House,155000,1.0,,,0.0,,,,,,,,2.0, Good,
2996,8680 Koekelare,House,155000,3.0,150.0,,,,,,,,150.0,200.0,3.0, To renovate,
2997,4030 Lige,House,155000,,,,,,,,,,,60.0,2.0,,
2998,8554 Sint-Denijs,House,155000,1.0,,,,,,,,,,918.0,3.0, To renovate,
2999,5570 WINENNE,House,155000,4.0,,Not installed,,,,,,,,323.0,2.0,,
3000,8480 Ichtegem,House,155000,2.0,,,,,,,,,,636.0,2.0, To renovate,
3001,4102 Ougre,House,155000,3.0,,,,,,,,,,,,,
3002,7640 Antoing,House,155000,3.0,,,,,,,,,,,,,
3003,7780 Comines,House,155000,3.0,144.0,Installed,,,,,,,144.0,,,,
3004,7340 Paturages,House,155000,2.0,,Installed,0.0,,,,,,,,2.0,,
3005,1367 Ramillies,House,155000,3.0,,,0.0,,,,1.0,1.0,,520.0,3.0,,
3006,7332 Neufmaison,House,155000,3.0,,,,,,,,,,,,,
3007,9500 Geraardsbergen,House,155000,6.0,,,0.0,,,,,,,120.0,2.0,,
3008,6980 La Roche-en-Ardenne,House,156000,3.0,105.0,Semi equipped,0.0,,,,,,105.0,515.0,4.0, To be done up,
3009,2660 Antwerp,House,156000,4.0,,,,,,,,,,175.0,2.0,,
3010,4420 Grace-Hollogne,House,156000,3.0,99.0,Semi equipped,1.0,,,,,,99.0,,2.0, To be done up,
3011,9400 Ninove Okegem,House,156000,2.0,110.0,Not installed,,,,,,,110.0,398.0,2.0, To renovate,
3012,7110 Houdeng-Aimeries,House,156000,3.0,,Installed,0.0,,,,,,,115.0,2.0, Good,
3013,8930 Rekkem,House,156000,4.0,175.0,Installed,,,,,,,175.0,242.0,, To renovate,
3014,6567 Merbes-le-Chateau,House,156000,2.0,131.0,,,,,,,,131.0,310.0,3.0, To be done up,
3015,6031 Charleroi Monceau-sur-Sambre,House,156000,3.0,135.0,,,,,,,,135.0,,2.0,,
3016,6001 Charleroi Marcinelle,House,156000,3.0,,,,,,,,,,,3.0,,
3017,6043 Ransart,House,156500,2.0,174.0,Not installed,0.0,,,,,,174.0,,, To restore,
3018,9600 Ronse,House,157000,3.0,135.0,Semi equipped,0.0,,,,,,135.0,170.0,2.0, To be done up,
3019,4960 Malmedy,House,157000,3.0,230.0,,0.0,,1.0,15.0,1.0,35.0,230.0,,3.0,,
3020,8480 Eernegem,House,157000,3.0,110.0,,0.0,,,,,,110.0,84.0,2.0, To renovate,
3021,9100 Sint-Niklaas,House,157000,2.0,,,,,,,,,,324.0,,,
3022,4870 Trooz,House,157000,3.0,150.0,Installed,,,1.0,15.0,1.0,230.0,150.0,,4.0, To be done up,
3023,9600 Ronse,House,157000,3.0,,Not installed,0.0,,,,,,,130.0,2.0, To renovate,
3024,9100 Sint-Niklaas,House,157000,3.0,82.0,,0.0,,,,,,82.0,82.0,1.0, To be done up,
3025,8830 Hooglede,House,157000,2.0,108.0,Installed,0.0,,,,,,108.0,112.0,, To renovate,
3026,8930 Lauwe,House,157000,4.0,125.0,Not installed,0.0,,,,,,125.0,279.0,, To renovate,
3027,8580 Avelgem,House,157500,3.0,201.0,Installed,0.0,,,,1.0,42.0,201.0,121.0,2.0, Good,
3028,6000 Charleroi,House,157500,2.0,115.0,,0.0,,,,,,115.0,,3.0, Good,
3029,4801 Stembert,House,157500,4.0,,Installed,,,,,,,,202.0,2.0, Good,
3030,7332 Saint-Ghislain Sirault,House,157500,2.0,,,,,,,,,,,3.0, To restore,
3031,8800 Roeselare,House,157900,1.0,,,,,,,,,,47.0,2.0, To be done up,
3032,7301 Hornu,House,158000,2.0,112.0,Installed,0.0,,,,1.0,130.0,112.0,90.0,3.0, Just renovated,
3033,9500 Geraardsbergen,House,158000,2.0,130.0,Semi equipped,0.0,,,,,,130.0,170.0,, To renovate,
3034,4020 Liege,House,158000,4.0,149.0,Semi equipped,0.0,,1.0,33.0,,,149.0,94.0,2.0, To renovate,
3035,7390 Quaregnon,House,158000,3.0,,USA installed,0.0,,1.0,1.0,1.0,1.0,,190.0,2.0, Just renovated,
3036,9050 Ledeberg,House,158000,4.0,80.0,,0.0,,,,,,80.0,,2.0, To renovate,
3037,5620 Saint-Aubin,House,158000,3.0,150.0,Not installed,0.0,,1.0,15.0,,,150.0,125.0,3.0, As new,
3038,7070 Le Roeulx,House,158000,3.0,,Not installed,,,,,,,,440.0,2.0, To renovate,
3039,8970 Poperinge,House,158000,3.0,125.0,Semi equipped,0.0,,,,,,125.0,305.0,, Good,
3040,6920 Wellin,House,158000,3.0,100.0,Not installed,0.0,,,,1.0,595.0,100.0,595.0,3.0,,
3041,9400 Ninove,House,158000,4.0,,,0.0,,,,,,,490.0,2.0, To renovate,
3042,4630 AYENEUX,House,158000,3.0,,,,,,,1.0,38.0,,125.0,3.0, To be done up,
3043,2610 Wilrijk,House,158500,3.0,,Installed,,,,,,,,181.0,2.0,,
3044,2845 Niel,House,158500,3.0,,,,,,,,,,209.0,2.0,,
3045,4920 Aywaille,House,159000,3.0,135.0,Semi equipped,0.0,,1.0,15.0,1.0,50.0,135.0,168.0,2.0, Good,
3046,4870 Trooz,House,159000,1.0,90.0,Semi equipped,0.0,,1.0,10.0,1.0,20.0,90.0,136.0,2.0, Good,
3047,4040 Herstal,House,159000,2.0,100.0,,0.0,,1.0,45.0,1.0,45.0,100.0,115.0,3.0, Good,
3048,4630 Soumagne,House,159000,3.0,100.0,Semi equipped,0.0,,,,,,100.0,95.0,3.0, To be done up,
3049,4040 Herstal,House,159000,3.0,100.0,,0.0,,,,,,100.0,60.0,3.0, Good,
3050,4100 Seraing,House,159000,3.0,137.0,Semi equipped,0.0,,,,,,137.0,80.0,3.0, Just renovated,
3051,4000 Lige,House,159000,3.0,95.0,Semi equipped,0.0,,,,1.0,57.0,95.0,120.0,2.0, To be done up,
3052,6671 Gouvy,House,159000,6.0,360.0,Not installed,0.0,,,,1.0,65.0,360.0,376.0,3.0, To renovate,
3053,9340 Lede,House,159000,2.0,132.0,,,,,,,,132.0,317.0,2.0, To renovate,
3054,6250 AISEAU,House,159000,4.0,135.0,Semi equipped,0.0,,,,1.0,330.0,135.0,650.0,2.0, Good,
3055,7700 Mouscron,House,159000,2.0,150.0,Semi equipped,0.0,,1.0,10.0,1.0,158.0,150.0,225.0,2.0, Good,
3056,6041 Gosselies,House,159000,4.0,139.0,Installed,0.0,,1.0,7.0,,,139.0,10.0,2.0, Good,
3057,7700 Mouscron,House,159000,3.0,110.0,Semi equipped,0.0,,1.0,16.0,1.0,112.0,110.0,172.0,2.0, Good,
3058,8434 Lombardsijde,House,159000,2.0,,Installed,0.0,,,,,,,167.0,2.0, To renovate,
3059,4040 Herstal,House,159000,3.0,110.0,Semi equipped,0.0,,1.0,10.0,,,110.0,75.0,3.0, Good,
3060,9112 Sinaai-Waas,House,159000,2.0,106.0,,0.0,,,,1.0,22.0,106.0,107.0,2.0, Good,
3061,6044 Roux,House,159000,3.0,106.0,Not installed,0.0,,,,,,106.0,,, Good,
3062,8560 MOORSELE,House,159000,3.0,140.0,Semi equipped,0.0,,,,1.0,130.0,140.0,215.0,2.0,,
3063,6060 Gilly,House,159000,3.0,150.0,USA hyper equipped,0.0,,,,,,150.0,180.0,2.0, Good,
3064,6767 Dampicourt,House,159000,3.0,126.0,,0.0,,,,,,126.0,392.0,4.0, To renovate,
3065,6041 Charleroi Gosselies,House,159000,2.0,110.0,Semi equipped,0.0,,1.0,15.0,1.0,70.0,110.0,,2.0, To be done up,
3066,8920 Bikschote,House,159000,2.0,,,0.0,,,,,,,291.0,3.0, Good,
3067,8500 Kortrijk,House,159000,4.0,195.0,Installed,0.0,,,,,,195.0,81.0,2.0, To be done up,
3068,4100 Seraing,House,159000,6.0,142.0,Semi equipped,0.0,,,,1.0,22.0,142.0,,3.0, To renovate,
3069,9185 Wachtebeke,House,159000,3.0,108.0,,,,,,,,108.0,485.0,4.0, To be done up,
3070,9340 Lede,House,159000,4.0,165.0,Not installed,,,,,,,165.0,740.0,3.0, To renovate,
3071,7370 Dour,House,159000,3.0,136.0,Installed,,,,,,,136.0,195.0,2.0, Good,
3072,4020 Bressoux,House,159000,2.0,104.0,Semi equipped,,,,,,,104.0,62.0,2.0, To be done up,
3073,9300 Aalst,House,159000,2.0,,Semi equipped,,,,,,,,282.0,2.0, Good,
3074,7140 Morlanwelz,House,159000,4.0,,Installed,0.0,,,,,,,,, Just renovated,
3075,9220 Hamme,House,159000,4.0,120.0,,,,,,,,120.0,90.0,, To renovate,
3076,7180 Seneffe,House,159000,2.0,71.0,Not installed,0.0,,1.0,10.0,,,71.0,98.0,2.0, To renovate,
3077,4800 Verviers,House,159000,4.0,,,0.0,,1.0,12.0,,,,,2.0, To be done up,
3078,7700 Mouscron,House,159000,4.0,300.0,,0.0,,,,1.0,170.0,300.0,417.0,2.0, To be done up,
3079,8900 Ieper,House,159000,3.0,,Installed,,,,,,,,141.0,, To be done up,
3080,6769 Sommethonne,House,159000,2.0,115.0,Installed,0.0,,,,,,115.0,432.0,, Good,
3081,6200 Chtelet Bouffioulx,House,159000,3.0,145.0,USA installed,0.0,,1.0,20.0,1.0,180.0,145.0,296.0,3.0, Good,
3082,5190 MORNIMONT,House,159000,4.0,188.0,,0.0,,,,,,188.0,,2.0,,
3083,7140 Morlanwelz,House,159000,,,,,,,,,,,,,,
3084,9600 Ronse,House,159000,5.0,,Not installed,0.0,,,,,,,160.0,3.0, To renovate,
3085,2450 Meerhout,House,159000,2.0,95.0,Semi equipped,0.0,,,,,,95.0,758.0,4.0, To renovate,
3086,4350 Remicourt,House,159000,2.0,85.0,Semi equipped,0.0,,,,,,85.0,80.0,2.0, To be done up,
3087,3980 Tessenderlo,House,159000,2.0,103.0,USA semi equipped,0.0,,,,,,103.0,,4.0, Good,
3088,6000 Charleroi,House,159000,4.0,98.0,Installed,0.0,,1.0,6.0,,,98.0,69.0,2.0, As new,
3089,4820 DISON,House,159000,5.0,234.0,,0.0,,,,,,234.0,75.0,2.0, Good,
3090,7170 LA HESTRE,House,159000,3.0,143.0,Installed,0.0,,1.0,25.0,1.0,120.0,143.0,220.0,2.0, Good,
3091,6180 Courcelles,House,159000,2.0,90.0,Semi equipped,0.0,,,,,,90.0,425.0,2.0, As new,
3092,4100 Seraing,House,159000,2.0,95.0,,0.0,,,,1.0,690.0,95.0,745.0,3.0, To renovate,
3093,9600 Ronse,House,159000,4.0,180.0,,,,,,,,180.0,63.0,, Just renovated,
3094,6020 Charleroi Dampremy,House,159000,5.0,150.0,Installed,0.0,,1.0,30.0,1.0,215.0,150.0,320.0,3.0, Good,
3095,7700 Mouscron,House,159000,3.0,136.0,Installed,0.0,,1.0,24.0,1.0,65.0,136.0,180.0,2.0, Good,
3096,8560 Moorsele,House,159000,3.0,127.0,Installed,0.0,,,,,,127.0,143.0,2.0, Good,
3097,6040 Jumet,House,159000,3.0,194.0,,,,,,,,194.0,,2.0, Good,
3098,4910 Theux,House,159000,3.0,100.0,Installed,0.0,,,,1.0,1400.0,100.0,1613.0,4.0,,
3099,7712 Herseaux,House,159000,2.0,105.0,USA installed,0.0,,,,1.0,35.0,105.0,142.0,2.0, As new,
3100,7712 Herseaux,House,159000,2.0,122.0,USA installed,0.0,,,,1.0,43.0,122.0,145.0,2.0, Good,
3101,5060 Sambreville,House,159000,3.0,,,0.0,,,,,,,110.0,3.0,,
3102,4000 Liege,House,159000,2.0,81.0,Installed,,,,,,,81.0,,2.0, Good,
3103,1502 Halle Lembeek,House,159000,1.0,70.0,,,,,,,,70.0,186.0,3.0, To renovate,
3104,2880 Bornem,House,159000,2.0,,,,,,,,,,52.0,2.0, To renovate,
3105,4020 Wandre,House,159000,3.0,126.0,Installed,0.0,,,,,,126.0,242.0,3.0,,
3106,7730 Nchin,House,159000,2.0,119.0,Installed,0.0,,,,,,119.0,,2.0, Good,
3107,4624 Flron Romse,House,159000,3.0,90.0,,0.0,,,,1.0,360.0,90.0,,3.0, To be done up,
3108,4101 Seraing Jemeppe-sur-Meuse,House,159000,2.0,90.0,Semi equipped,0.0,,1.0,25.0,1.0,260.0,90.0,328.0,3.0,,
3109,8810 Lichtervelde,House,159000,2.0,,Installed,0.0,,,,,,,231.0,, Good,
3110,6200 Chtelineau,House,159000,5.0,240.0,,0.0,,,,,,240.0,190.0,,,
3111,7012 FLNU,House,159000,4.0,188.0,Semi equipped,0.0,,1.0,126.0,,,188.0,244.0,4.0, Just renovated,
3112,2060 Antwerp,House,159000,1.0,90.0,Semi equipped,0.0,,,,,,90.0,,2.0, To renovate,
3113,5650 PRY,House,159000,4.0,157.0,Installed,0.0,,,,,,157.0,894.0,4.0, Good,
3114,8500 Kortrijk,House,159000,2.0,113.0,,0.0,,,,,,113.0,145.0,2.0, To be done up,
3115,9170 DE KLINGE,House,159000,3.0,120.0,,0.0,,,,,,120.0,178.0,2.0, To renovate,
3116,4030 GRIVEGNEE,House,159000,4.0,152.0,Installed,0.0,,,,,,152.0,120.0,2.0, To renovate,
3117,8500 Kortrijk,House,159000,2.0,100.0,,0.0,,,,,,100.0,50.0,2.0, Good,
3118,6200 CHTELINEAU,House,159000,2.0,90.0,Installed,0.0,,,,,,90.0,,2.0, Just renovated,
3119,9170 DE KLINGE,House,159000,2.0,120.0,,0.0,,,,,,120.0,178.0,, To renovate,
3120,4101 Jemeppe -sur-meuse,House,159000,4.0,169.0,Installed,,,1.0,11.0,1.0,169.0,169.0,235.0,2.0, Good,
3121,4650 Herve,House,159000,1.0,94.0,Installed,0.0,,,,,,94.0,35.0,2.0, Good,
3122,1790 Affligem,House,159000,2.0,130.0,USA semi equipped,,,,,,,130.0,125.0,4.0, To be done up,
3123,4420 MONTEGNE,House,159000,3.0,173.0,Semi equipped,0.0,,,,,,173.0,300.0,, To be done up,
3124,4031 Angleur,House,159000,3.0,104.0,Semi equipped,0.0,,1.0,12.0,,,104.0,,2.0, To renovate,
3125,2840 Rumst,House,159000,3.0,,Semi equipped,,,,,,,,67.0,2.0, To renovate,
3126,4610 Beyne-Heusay Bellaire,House,159000,1.0,67.0,Installed,0.0,,1.0,17.0,,,67.0,86.0,4.0,,
3127,9600 Ronse,House,159000,2.0,110.0,Semi equipped,0.0,,,,,,110.0,230.0,2.0, Good,
3128,6690 Vielsalm,House,159000,5.0,225.0,Not installed,0.0,,,,,,225.0,1940.0,4.0, To renovate,
3129,4101 Jemeppe-sur-Meuse,House,159000,4.0,,,,,,,,,,215.0,2.0, To be done up,
3130,7700 LUINGNE,House,159000,3.0,150.0,Semi equipped,0.0,,,,,,150.0,390.0,2.0, To be done up,
3131,7712 Herseaux,House,159000,2.0,,Installed,,,,,,,,142.0,2.0, Good,
3132,6536 Thuin,House,159000,4.0,207.0,Not installed,0.0,,,,,,207.0,200.0,3.0, To renovate,
3133,3300 Tienen,House,159000,2.0,105.0,Not installed,0.0,,,,,,105.0,910.0,, To renovate,
3134,4400 FLMALLE-HAUTE,House,159000,3.0,167.0,Not installed,0.0,,,,,,167.0,,, To be done up,
3135,7740 Pecq,House,159000,3.0,120.0,Semi equipped,,,,,,,120.0,340.0,2.0, To renovate,
3136,2200 Herentals,House,159000,2.0,139.0,,0.0,,,,,,139.0,217.0,3.0, To renovate,
3137,7100 Trivires,House,159000,4.0,,Not installed,0.0,,,,,,,,, Good,
3138,8930 Menen,House,159000,2.0,120.0,Installed,,,1.0,40.0,,,120.0,114.0,,,
3139,6460 Chimay,House,159000,3.0,108.0,Installed,0.0,,,,,,108.0,81.0,,,
