,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
298,2660 Hoboken,Apartment,65000,1.0,71.0,Installed,,,,,,,71.0,,,,
299,2170 Merksem,House,65000,1.0,93.0,,,,,,,,93.0,40.0,2.0, To renovate,
300,4032 LIEGE Chne,House,65000,2.0,88.0,,,,,,1.0,54.0,88.0,98.0,2.0, To renovate,
301,8953 Wijtschate,House,65000,3.0,,,,,,,,,,415.0,2.0,,
302,6111 Landelies,House,65000,2.0,133.0,,,,,,,,133.0,410.0,,,
303,2180 Ekeren,House,65000,2.0,,,,,,,,,,130.0,, To renovate,
304,4101 Seraing Jemeppesur-Meuse,House,65000,1.0,40.0,Not installed,0.0,,1.0,5.0,,,40.0,90.0,3.0, To restore,
305,6042 lodelinsart,House,65000,3.0,140.0,Not installed,0.0,,,,1.0,1.0,140.0,550.0,3.0, To renovate,
306,5100 Jambes,House,65000,2.0,,,,,,,,,,234.0,3.0,,
307,8670 Oostduinkerke,Chalet,65000,2.0,,,,,,,,,,77.0,4.0,,
308,6042 Lodelinsart,House,65000,2.0,97.0,,,,,,,,97.0,,3.0,,
309,4031 ANGLEUR,House,65000,2.0,62.0,,0.0,,,,,,62.0,25.0,2.0, To restore,
310,8420 De Haan,Apartment,65000,1.0,,,1.0,,,,,,,,,,
311,5640 Mettet,House,65000,3.0,135.0,Not installed,0.0,,,,,,135.0,340.0,2.0,,
312,8200 Sint-andries,Kot,65000,1.0,,Installed,1.0,,,,,,,,4.0, As new,
313,7390 Quaregnon,House,65000,2.0,,,,,,,,,,209.0,2.0, To renovate,
314,4170 Comblain-au-Pont,House,65000,2.0,85.0,,,,,,,,85.0,,2.0, To renovate,
315,6030 Marchienne-au-Pont,House,65000,2.0,,Semi equipped,,,,,,,,,2.0, Good,
316,6180 Courcelles,House,65000,3.0,90.0,,0.0,,,,,,90.0,,,,
317,5550 MEMBRE-SUR-SEMOIS,Apartment,65000,2.0,35.0,Semi equipped,1.0,,1.0,22.0,,,35.0,,2.0, As new,
318,6060 Gilly,Apartment,65000,1.0,45.0,Not installed,,,,,,,45.0,,1.0, Good,
319,7080 Frameries,House,65000,2.0,126.0,,,,,,1.0,81.0,126.0,140.0,2.0, To renovate,
320,6990 NY,Apartment,65000,1.0,50.0,Installed,0.0,,,,,,50.0,,, Good,
321,9500 Geraardsbergen,House,65000,1.0,18.0,,0.0,,1.0,18.0,,,18.0,160.0,4.0,,
322,4800 Verviers,Apartment,65000,2.0,85.0,,,,,,,,85.0,,, Good,
323,4420 Saint-Nicolas,Mixed-use building,65000,1.0,,,0.0,,,,,,,60.0,2.0,,
324,7080 Frameries,Duplex,65000,2.0,45.0,Semi equipped,,,1.0,30.0,,,45.0,,2.0, To be done up,
325,6820 Muno,House,65000,2.0,,,,,,,,,,130.0,2.0, To renovate,
326,6250 Roselies,Mixed-use building,65000,1.0,195.0,,,,,,,,195.0,125.0,4.0, Good,
327,7340 PATURAGES,House,65000,2.0,,Not installed,0.0,,,,,,,280.0,,,
328,7370 Dour,House,65000,3.0,,Not installed,0.0,,,,,,,,,,
329,6044 Roux,House,65000,1.0,90.0,,0.0,,,,,,90.0,160.0,, To renovate,
330,4257 Berloz,House,65000,1.0,,,,,,,,,,,,,
331,6840 Neufchteau,House,65000,,,Not installed,0.0,,,,,,,2155.0,,,
332,6060 Charleroi,House,65000,1.0,,,0.0,,,,,,,,2.0,,
333,6690 Vielsalm,House,65500,2.0,62.0,,,,,,,,62.0,184.0,2.0, To renovate,
334,5030 Gembloux,Service flat,67000,1.0,,Semi equipped,0.0,,1.0,2.0,,,,,1.0, As new,
335,5621 Hanzinne,Hanzinne,67000,,,,,,,,,,,,,,
336,6990 Hotton,Apartment,67000,1.0,39.0,Not installed,0.0,,,,,,39.0,,2.0,,
337,6000 Charleroi,Apartment,67000,2.0,,,,,,,,,,,,,
338,4920 Aywaille,Chalet,67500,2.0,75.0,Not installed,0.0,,,,1.0,150.0,75.0,345.0,4.0, To renovate,
339,8420 De Haan,Apartment,67500,1.0,35.0,,1.0,,,,,,35.0,,, As new,
340,6001 Charleroi Marcinelle,Apartment,67500,1.0,49.0,Semi equipped,0.0,,,,,,49.0,,2.0, To be done up,
341,2018 Antwerp,Studio,67500,,24.0,,,,,,,,24.0,,,,
342,7020 Nimy,House,67500,2.0,,,,,,,,,,,2.0, To renovate,
343,5350 Ohey Evelette,Ohey Evelette - Rue Abb,67600,,,,,,,,,,,,,,
344,8850 Ardooie,bouwgronden en nieuwe won,67678,,,,,,,,,,,,,,
345,8970 Poperinge,Bouwgronden en nieuwe won,67715,,,,,,,,,,,,,,
346,1357 Hlcine,Hlcine,68000,,,,,,,,,,,,,,
347,7950 Chivres,House,68000,3.0,127.0,Not installed,0.0,,,,,,127.0,240.0,, To renovate,
348,3620 Lanaken,House,68000,4.0,,Installed,,,,,,,,363.0,4.0,,
349,9500 Geraardsbergen,House,68000,1.0,,,0.0,,,,,,,30.0,2.0, To renovate,
350,7618 Rumes,House,68000,2.0,81.0,,,,,,,,81.0,171.0,3.0, To renovate,
351,7340 Colfontaine,House,68000,2.0,,Semi equipped,0.0,,,,,,,,2.0, To renovate,
352,8420 De Haan,Apartment,68000,1.0,,,1.0,,,,,,,,2.0, Good,
353,6220 Fleurus,House,68000,1.0,40.0,,0.0,,,,,,40.0,,2.0, Good,
354,4020 Lige,Apartment,69000,1.0,40.0,,0.0,,,,,,40.0,,2.0,,
355,8420 De Haan,Apartment,69000,1.0,33.0,Installed,1.0,,,,,,33.0,,, Good,
356,6250 AISEAU,House,69000,2.0,80.0,,0.0,,,,,,80.0,330.0,2.0,,
357,6030 Marchienne-au-Pont,Apartment,69000,1.0,45.0,,,,,,,,45.0,,3.0, To renovate,
358,6200 Chatelet,Apartment,69000,1.0,40.0,Installed,,,,,,,40.0,,2.0, Good,
359,7110 La Louvire Strpy-Bracquegnies,House,69000,2.0,102.0,Not installed,,,,,,,102.0,122.0,2.0, To renovate,
360,5060 VELAINE-SUR-SAMBRE,Chalet,69000,1.0,37.0,,0.0,,,,,,37.0,479.0,4.0,,
361,6800 Libramont-Chevigny,Apartment,69000,1.0,33.0,Installed,0.0,,,,,,33.0,,2.0, To be done up,
362,6042 Charleroi Lodelinsart,House,69000,2.0,71.0,,0.0,,1.0,13.0,,,71.0,13.0,2.0, To renovate,
363,6061 Charleroi,House,69000,2.0,80.0,,,,,,,,80.0,,2.0, To be done up,
364,6061 Montignies-sur-Sambre,Apartment,69000,1.0,47.0,Semi equipped,0.0,,,,,,47.0,,, To be done up,
365,7140 Morlanwelz,House,69000,,75.0,,0.0,,,,,,75.0,,,,
366,4610 Beyne-Heusay,House,69000,2.0,,,,,,,,,,,,,
367,7500 Tournai,House,69000,2.0,70.0,,0.0,,,,,,70.0,80.0,, To renovate,
368,8430 Middelkerke,Studio,69000,,27.0,,1.0,,,,,,27.0,,, To be done up,
369,2382 Poppel,Bungalow,69000,1.0,45.0,,0.0,,,,,,45.0,317.0,4.0,,
370,4800 Ensival,House,69000,5.0,182.0,Not installed,0.0,,1.0,9.0,,,182.0,,2.0, To renovate,
371,4100 Seraing,House,69000,2.0,90.0,,,,1.0,45.0,1.0,493.0,90.0,,2.0, To restore,
372,6041 Charleroi,House,69000,2.0,,Not installed,0.0,,,,,,,80.0,2.0, To renovate,
373,4280 Hannut,Thisnes,69000,,,,,,,,,,,,,,
374,5670 OLLOY-SUR-VIROIN,House,69000,2.0,94.0,Installed,0.0,,,,,,94.0,,2.0, Good,
375,7170 LA HESTRE,House,69000,2.0,,,0.0,,,,,,,620.0,,,
376,6060 Gilly Charleroi,House,69000,2.0,66.0,,0.0,,,,1.0,24.0,66.0,,2.0,,
377,6000 Charleroi,Apartment,69000,1.0,,,0.0,,,,,,,,,,
378,1770 Liedekerke,Residentie Interi,69900,,,,,,,,,,,,,,
379,6001 Charleroi,House,69900,3.0,80.0,Not installed,0.0,,,,,,80.0,,2.0, To renovate,
380,5540 Hastiere,Chalet,69900,1.0,42.0,Installed,0.0,,,,1.0,197.0,42.0,239.0,4.0, As new,
381,4420 Saint-Nicolas,Mixed-use building,69900,2.0,,,0.0,,,,,,,90.0,2.0, To renovate,
382,6150 Anderlues,House,69999,2.0,107.0,Semi equipped,0.0,,1.0,38.0,1.0,130.0,107.0,275.0,3.0, To renovate,
383,6000 Charleroi,Apartment,69999,1.0,60.0,Installed,0.0,,1.0,6.0,,,60.0,,4.0, Good,
384,6200 Chtelet,Duplex,70000,3.0,169.0,Semi equipped,0.0,,,,,,169.0,,2.0, To renovate,
385,7340 Wasmes,House,70000,2.0,289.0,,0.0,,,,,,289.0,250.0,2.0, To be done up,
386,7134 Epinois,House,70000,2.0,102.0,Not installed,0.0,,,,,,102.0,73.0,3.0, To renovate,
387,4430 Ans,House,70000,2.0,177.0,Not installed,,,,,,,177.0,350.0,2.0, To renovate,
388,7080 Frameries,House,70000,2.0,68.0,,0.0,,,,,,68.0,91.0,3.0, To be done up,
389,7134 LEVAL-TRAHEGNIES,House,70000,2.0,108.0,Not installed,0.0,,,,,,108.0,397.0,2.0, To renovate,
390,7300 Boussu,House,70000,2.0,91.0,,0.0,,,,,,91.0,172.0,2.0, To be done up,
391,7340 PATURAGES,House,70000,2.0,97.0,Semi equipped,0.0,,,,,,97.0,,2.0, Good,
392,4800 Verviers,House,70000,1.0,55.0,Semi equipped,0.0,,,,,,55.0,,2.0, Good,
393,7370 Elouges,House,70000,1.0,102.0,,0.0,,,,,,102.0,340.0,3.0, To renovate,
394,6200 Hainaut,Apartment,70000,3.0,139.0,,0.0,,,,,,139.0,,2.0, To be done up,
395,3700 Tongeren,House,70000,3.0,133.0,Installed,,,,,,,133.0,149.0,2.0, To be done up,
396,3665 As,House,70000,3.0,130.0,,,,,,,,130.0,134.0,2.0, To be done up,
397,7130 Binche,House,70000,2.0,132.0,Semi equipped,0.0,,,,,,132.0,50.0,, To renovate,
398,7390 Quaregnon,House,70000,2.0,135.0,Installed,,,,,,,135.0,200.0,3.0,,
399,7320 Bernissart,House,70000,2.0,124.0,,0.0,,,,,,124.0,172.0,3.0, To renovate,
400,9100 Sint-Niklaas,House,70000,1.0,173.0,,,,,,,,173.0,327.0,2.0,,
401,7861 Wannebecq,House,70000,2.0,,,,,,,,,,250.0,3.0, To be done up,
402,8200 Brugge,Studio,70000,1.0,15.0,,0.0,,,,,,15.0,,2.0, Good,
403,8420 Klemskerke,Apartment,70000,1.0,,,,,,,,,,,, As new,
404,4020 Jupille-sur-Meuse,Apartment,70000,2.0,69.0,,,,,,,,69.0,,,,
405,3680 Neeroeteren,House,70000,2.0,,,,,,,,,,994.0,4.0,,
406,7951 Tongre-notre-Dame,House,70000,5.0,,,,,,,,,,450.0,3.0, To renovate,
407,5555 Bivre Graide,House,70000,2.0,94.0,Semi equipped,0.0,,,,,,94.0,53.0,2.0,,
408,6040 Jumet,House,70000,2.0,,,,,,,,,,,,,
409,6040 Jumet,House,70000,2.0,,,,,,,,,,240.0,,,
410,5377 NOISEUX,House,70000,2.0,65.0,Semi equipped,1.0,,,,,,65.0,,4.0,,
411,7080 Frameries,House,70000,2.0,118.0,,0.0,,,,1.0,1.0,118.0,,2.0, To restore,
412,8420 De Haan,Apartment,70000,1.0,32.0,,1.0,,,,,,32.0,,2.0, Good,
413,7141 Carnires,House,70000,2.0,,,0.0,,,,,,,,, To renovate,
414,6000 Charleroi,House,70000,2.0,56.0,,0.0,,,,,,56.0,16.0,3.0, Good,
415,6041 Charleroi Gosselies,House,70000,2.0,80.0,,0.0,,,,,,80.0,,3.0, To renovate,
416,6042 Charleroi,House,70000,2.0,85.0,,0.0,,1.0,16.0,1.0,259.0,85.0,324.0,2.0, To renovate,
417,4801 Verviers,House,70000,3.0,,Semi equipped,0.0,,,,,,,,2.0, To renovate,
418,6140 Fontaine lEvque,House,70000,4.0,160.0,,0.0,,,,,,160.0,110.0,,,
419,8650 Houthulst,Houthulst verkaveling Abraham Hansstraat,70000,,,,,,,,,,,,,,
420,5620 Florennes,House,70000,2.0,,,,,,,,,,149.0,,,
421,7900 Leuze-En-Hainaut,House,70000,3.0,124.0,,,,,,,,124.0,220.0,2.0, To renovate,
422,6200 CHTELINEAU,House,70000,2.0,120.0,Semi equipped,0.0,,,,,,120.0,,3.0, To renovate,
423,4101 Jemeppe,House,70000,1.0,89.0,,,,,,,,89.0,78.0,2.0, To be done up,
424,7950 Chievres,House,70000,2.0,127.0,,0.0,,,,1.0,115.0,127.0,240.0,2.0, To renovate,
425,7301 Hornu,House,70000,2.0,90.0,Not installed,,,,,1.0,100.0,90.0,170.0,2.0, To renovate,
426,7390 Quaregnon,House,70000,2.0,75.0,,,,,,,,75.0,170.0,3.0, To be done up,
427,6060 Gilly,House,70000,2.0,,,,,,,1.0,131.0,,,2.0, To be done up,
428,8200 Brugge,Kot,70000,1.0,,,1.0,,,,,,,,2.0, As new,
429,4020 LIEGE,House,70000,2.0,,,,,,,,,,,, To renovate,
430,7340 WASMES,House,70000,2.0,,Not installed,0.0,,,,,,,226.0,,,
431,7012 Jemappes,House,70000,2.0,,,,,,,,,,100.0,,,
432,7370 Dour,House,70000,2.0,70.0,,0.0,,,,1.0,75.0,70.0,250.0,2.0, To renovate,
433,7700 Mouscron,House,70000,3.0,,,0.0,,,,,,,153.0,,,
434,7080 Frameries,House,70000,2.0,,,,,,,,,,,2.0,,
435,6000 Charleroi,House,70000,3.0,,,,,,,,,,190.0,3.0, To renovate,
436,7041 Quevy,House,70000,2.0,,,,,,,,,,,2.0, To be done up,
437,5000 Namur,Studio,70000,,,USA installed,,,,,,,,,4.0, Good,
438,6060 Gilly,House,70000,2.0,100.0,,0.0,,,,,,100.0,,,,
439,7080 La Bouverie,House,70000,2.0,,,,,,,,,,155.0,,,
440,7340 WASMES,House,70000,3.0,,Not installed,0.0,,,,,,,,,,
441,7370 Dour,House,70000,3.0,,,,,,,,,,560.0,,,
442,7390 Quaregnon,House,70000,1.0,,,,,,,,,,,,,
443,6031 Monceau-sur-Sambre,House,70000,1.0,,,,,,,,,,,,,
444,6040 Jumet,House,70000,1.0,,,,,,,,,,,,,
445,7080 Frameries,House,70000,2.0,,,,,,,,,,,,,
446,7340 Colfontaine,House,70000,2.0,,,0.0,,,,,,,,2.0, To renovate,
447,6200 Chtelineau,House,70000,2.0,,,,,,,,,,,,,
448,4820 Dison,Town-house,70000,3.0,,,,,,,,,,300.0,4.0,,
449,6464 Chimay,House,70000,4.0,,,0.0,,,,,,,600.0,4.0,,
450,2275 Wechelderzande,House,71500,1.0,40.0,,,,,,,,40.0,1762.0,4.0, To be done up,
451,6030 Marchienne-au-Pont,Apartment,72000,2.0,49.0,,,,,,,,49.0,,3.0, To renovate,
452,3300 Tienen,House,72000,2.0,70.0,Not installed,0.0,,1.0,5.0,,,70.0,60.0,2.0, To renovate,
453,8434 Middelkerke Westende,Studio,72000,,18.0,Installed,1.0,,,,,,18.0,,2.0, Good,
454,6700 Arlon,House,72000,3.0,165.0,,0.0,,,,1.0,1.0,165.0,230.0,2.0, To restore,
455,7340 WASMES,House,72000,2.0,,Not installed,0.0,,,,,,,90.0,,,
456,8620 Nieuwpoort,House,72200,2.0,41.0,Installed,0.0,,,,,,41.0,120.0,4.0, As new,
457,5660 Frasnes Nam,House,72500,3.0,,,0.0,,,,,,,1245.0,4.0,,
458,1850 Grimbergen,Service flat,73000,1.0,34.0,,0.0,,,,,,34.0,,2.0, Good,
459,6182 Souvret,House,73000,2.0,110.0,Not installed,0.0,,,,,,110.0,,3.0,,
460,8420 De Haan,Apartment,73500,1.0,30.0,,1.0,,,,,,30.0,,2.0,,
461,6001 Marcinelle,Apartment,74000,1.0,45.0,Installed,0.0,,,,,,45.0,,,,
462,4020 Liege,Studio,74000,,33.0,,,,,,,,33.0,,2.0, Good,
463,7100 SAINT-VAAST,House,74000,3.0,177.0,Not installed,0.0,,,,1.0,500.0,177.0,700.0,3.0, Good,
464,6001 Charleroi Marcinelle,Apartment,74000,2.0,80.0,,,,,,,,80.0,,,,
465,3920 Lommel,House,74000,4.0,,,,,,,,,,,,,
466,6536 Thuin Donstiennes,House,74900,3.0,133.0,,0.0,,,,1.0,200.0,133.0,270.0,2.0, To renovate,
467,6030 Marchienne-au-Pont,House,74999,2.0,80.0,Semi equipped,0.0,,1.0,10.0,1.0,225.0,80.0,300.0,3.0, To renovate,
468,6769 Meix-devant-Virton,House,75000,2.0,65.0,Semi equipped,0.0,,,,,,65.0,,2.0, To be done up,
469,4100 Seraing,Apartment,75000,1.0,70.0,Installed,,,,,,,70.0,,, Good,
470,4020 Liege,House,75000,3.0,,Not installed,0.0,,,,,,,43.0,3.0, To renovate,
471,6040 Jumet,House,75000,1.0,70.0,Semi equipped,,,,,1.0,97.0,70.0,170.0,3.0, To renovate,
472,7134 PRONNES-LEZ-BINCHE,Apartment,75000,1.0,61.0,Semi equipped,0.0,,,,,,61.0,,3.0, Good,
473,7130 Binche,House,75000,2.0,123.0,Semi equipped,0.0,,,,,,123.0,60.0,2.0, To renovate,
474,7134 PRONNES-LEZ-BINCHE,House,75000,1.0,61.0,Semi equipped,0.0,,,,,,61.0,112.0,3.0, Good,
475,4100 Seraing,House,75000,2.0,100.0,Installed,0.0,,,,,,100.0,42.0,2.0, To be done up,
476,7134 RESSAIX,House,75000,3.0,115.0,Not installed,0.0,,,,,,115.0,156.0,2.0, To restore,
477,7300 BOUSSU-BOIS,House,75000,3.0,140.0,Semi equipped,0.0,,,,,,140.0,352.0,3.0, To renovate,
478,8370 Blankenberge,House,75000,2.0,103.0,,,,,,1.0,150.0,103.0,210.0,, To renovate,
479,6660 Houffalize,House,75000,2.0,120.0,Not installed,0.0,,,,,,120.0,170.0,, To renovate,
480,7390 Quaregnon,House,75000,2.0,135.0,Semi equipped,0.0,,,,1.0,421.0,135.0,421.0,2.0, Good,
481,3700 Vreren,House,75000,5.0,,Installed,,,,,1.0,339.0,,499.0,3.0, To renovate,
482,7300 Boussu,House,75000,3.0,91.0,,0.0,,,,,,91.0,180.0,2.0, To renovate,
483,6180 Courcelles,House,75000,3.0,131.0,Not installed,,,,,,,131.0,590.0,3.0, To renovate,
484,4050 Chaudfontaine,Apartment,75000,2.0,140.0,,,,1.0,3.0,,,140.0,,2.0, To renovate,
485,7387 Angre,House,75000,3.0,,,0.0,,,,1.0,1.0,,429.0,2.0, To renovate,
486,8000 Brugge,House,75000,2.0,85.0,,,,,,,,85.0,32.0,2.0, To be done up,
487,2600 Berchem,Studio,75000,1.0,,,,,,,,,,,2.0,,
488,6030 Marchienne-au-Pont,Mixed-use building,75000,3.0,,,,,,,,,,252.0,, To be done up,
489,7500 Tournai,House,75000,2.0,,,,,,,,,,,2.0,,
490,6061 Montignies-sur-Sambre,House,75000,1.0,,,,,,,,,,150.0,,,
491,7390 Quaregnon,House,75000,2.0,75.0,,,,,,1.0,50.0,75.0,130.0,3.0, To renovate,
492,9160 Lokeren,House,75000,2.0,89.0,,,,,,,,89.0,160.0,2.0, To renovate,
493,9000 Gent,House,75000,1.0,,,,,,,,,,42.0,,,
494,5540 Hastire-Lavaux,Chalet,75000,1.0,27.0,,0.0,,,,1.0,270.0,27.0,270.0,4.0,,
495,6020 Dampremy,House,75000,2.0,,,,,,,,,,,2.0, Good,
496,6000 Charleroi,Apartment,75000,2.0,,,,,,,,,,,2.0,,
497,8370 Blankenberge,Apartment,75000,1.0,,Semi equipped,0.0,,,,,,,,, Good,
498,6061 Charleroi Montignies-sur-Sambre,Apartment,75000,2.0,85.0,Not installed,0.0,,,,,,85.0,,2.0, To renovate,
499,4920 Aywaille,House,75000,1.0,63.0,Not installed,,,,,,,63.0,25.0,2.0, To renovate,
500,5060 Arsimont,House,75000,2.0,133.0,,0.0,,1.0,16.0,1.0,290.0,133.0,520.0,3.0, To renovate,
501,6690 Vielsalm,Apartment,75000,4.0,161.0,Installed,0.0,,,,,,161.0,,2.0, Good,
502,4000 Lige Centre,Studio,75000,,26.0,,,,,,,,26.0,,, As new,
503,8200 Sint-andries,Kot,75000,1.0,,Installed,1.0,,,,,,,,4.0, Just renovated,
504,4031 Lige,House,75000,2.0,87.0,,0.0,,,,,,87.0,21.0,2.0, To restore,
505,7012 Jemappes,Mixed-use building,75000,,,,,,,,,,,,, To renovate,
506,6140 Fontaine lEvque,House,75000,3.0,100.0,,0.0,,1.0,5.0,,,100.0,70.0,,,
507,4000 Lige,House,75000,3.0,,,,,,,,,,43.0,2.0,,
508,8434 Middelkerke,Apartment,75000,1.0,45.0,Hyper equipped,1.0,,,,,,45.0,,2.0, Good,
509,5060 Sambreville Auvelais,Studio,75000,1.0,50.0,Installed,1.0,,,,,,50.0,,2.0, As new,
510,8930 Menen,House,75000,2.0,82.0,Semi equipped,0.0,,,,,,82.0,83.0,2.0, To renovate,
511,6850 Paliseul,House,75000,3.0,95.0,Not installed,0.0,,,,,,95.0,91.0,2.0, To renovate,
512,6830 Bouillon,House,75000,2.0,80.0,Not installed,0.0,,1.0,16.0,,,80.0,100.0,3.0,,
513,7520 Templeuve,House,75000,2.0,84.0,,,,,,,,84.0,291.0,2.0, To renovate,
514,6900 Waha,Apartment,75000,1.0,64.0,Installed,0.0,,,,,,64.0,,3.0, To be done up,
515,5190 Jemeppe-sur-Sambre,House,75000,3.0,140.0,,0.0,,,,,,140.0,165.0,3.0, To renovate,
516,5190 Jemeppe-sur-Sambre,House,75000,3.0,95.0,,0.0,,,,,,95.0,80.0,2.0, To renovate,
517,6032 Mont-sur-Marchienne,House,75000,2.0,,Semi equipped,,,,,1.0,290.0,,370.0,2.0, To renovate,
518,6001 Charleroi Marcinelle,Apartment,75000,2.0,72.0,Installed,0.0,,,,,,72.0,,2.0, Good,
519,4830 Limbourg,House,75000,5.0,156.0,,0.0,,1.0,70.0,,,156.0,153.0,3.0, To renovate,
520,4053 Chaudfontaine,Studio,75000,1.0,51.0,,,,,,,,51.0,,,,
521,7000 Mons,Studio,75000,,26.0,,,,,,,,26.0,,2.0, Good,
522,7140 Morlanwelz,Studio,75000,,42.0,Not installed,,,,,,,42.0,,2.0, To be done up,
523,5300 Andenne,House,75000,2.0,86.0,,0.0,,,,,,86.0,200.0,2.0, To renovate,
524,7000 Mons,House,75000,2.0,84.0,,,,,,,,84.0,140.0,2.0, To renovate,
525,6987 WARISY,House,75000,1.0,261.0,,0.0,,,,,,261.0,170.0,2.0, To restore,
526,1480 Tubize,Kot,75000,1.0,57.0,Installed,0.0,,,,,,57.0,,3.0, As new,
527,7350 Hensies Thulin,House,75000,2.0,110.0,Not installed,0.0,,,,,,110.0,60.0,2.0, To renovate,
528,7012 Jemappes,House,75000,2.0,,,0.0,,1.0,10.0,,,,80.0,2.0, To renovate,
529,7340 Colfontaine,Apartment,75000,2.0,73.0,,,,,,,,73.0,,1.0, To be done up,
530,7000 Mons,Studio,75000,1.0,30.0,Not installed,0.0,,,,,,30.0,,, Good,
531,4800 Verviers,Apartment,75000,2.0,78.0,,0.0,,,,,,78.0,,, To be done up,
532,4800 Verviers,Apartment,75000,3.0,90.0,,0.0,,,,,,90.0,,, To be done up,
533,7012 Mons Flnu,House,75000,2.0,,Not installed,0.0,,,,1.0,170.0,,351.0,2.0, To renovate,
534,7134 Leval-Trahegnies,House,75000,2.0,,,,,,,,,,110.0,2.0, To be done up,
535,3530 Houthalen-Helchteren,Chalet,75000,2.0,50.0,USA installed,,,,,,,50.0,,3.0,,
536,6220 Fleurus,Mixed-use building,75000,,200.0,,0.0,,,,,,200.0,122.0,3.0, To renovate,
537,7380 Quivrain,House,75000,2.0,90.0,,,,,,,,90.0,,2.0, Good,
538,4340 Awans,Bungalow,75000,2.0,47.0,Installed,0.0,,,,,,47.0,,4.0,,
539,5100 Jambes,Apartment,75000,1.0,31.0,USA installed,,,,,1.0,100.0,31.0,,4.0,,
540,7380 Quivrain,Apartment,75000,3.0,,,0.0,,,,,,,,,,
541,5575 Willerzie,House,75000,5.0,,,,,,,,,,550.0,2.0, To renovate,
542,6032 Mont-sur-Marchienne,House,75000,3.0,,,,,,,,,,254.0,3.0, To renovate,
543,7110 Houdeng-Goegnies,House,75000,2.0,,Not installed,1.0,,,,,,,120.0,2.0,,
544,4100 Seraing,House,75000,1.0,,,0.0,,,,,,,,2.0, To renovate,
545,7100 Haine-Saint-Paul,House,75000,3.0,,Installed,,,,,,,,340.0,,,
546,7640 Antoing,House,75000,2.0,,,,,,,,,,180.0,2.0, To renovate,
547,5651 Thy-Le-Chteau,House,75000,3.0,210.0,,,,,,1.0,350.0,210.0,,2.0, To renovate,
548,7331 Saint-Ghislain,House,75000,2.0,65.0,,0.0,,,,,,65.0,,2.0, Good,
549,7850 Enghien,House,75000,2.0,,,,,,,,,,,,,
550,6460 Chimay,House,75000,2.0,,,,,,,,,,,2.0,,
551,6060 Gilly Charleroi,Apartment,75000,2.0,60.0,,0.0,,,,,,60.0,,4.0,,
552,7060 Soignies,House,75000,1.0,,,,,,,,,,32.0,2.0,,
553,6000 Charleroi,Apartment,75000,1.0,70.0,,,,,,,,70.0,,2.0,,
554,6001 Marcinelle,Apartment,75000,2.0,,,,,,,,,,,,,
555,6060 Gilly,House,75000,1.0,,,,,,,,,,,3.0,,
556,6440 Froidchapelle,House,75000,,,Not installed,0.0,,,,,,,488.0,4.0,,
557,6040 Jumet,House,75000,3.0,,,,,,,,,,249.0,2.0,,
558,6061 Montignies-sur-Sambre,House,75000,3.0,68.0,Installed,,,,,,,68.0,,2.0, To be done up,
559,5620 Florennes,Apartment,75000,2.0,116.0,Installed,0.0,,,,,,116.0,,2.0,,
560,7603 Bon-Secours,House,75000,2.0,120.0,Installed,0.0,,,,,,120.0,390.0,2.0,,
561,6211 Les Bons Villers Mellet,House,75000,3.0,115.0,,,,,,,,115.0,210.0,3.0, To renovate,
562,9600 Ronse,House,75000,3.0,,,,,,,,,,,2.0, To renovate,
563,6000 Charleroi,House,75000,1.0,,,0.0,,,,,,,,3.0,,
564,6001 Charleroi,House,75000,2.0,,,0.0,,,,1.0,40.0,,120.0,2.0, To renovate,
565,4960 Malmedy,Studio,75000,1.0,,,,,,,,,,,,,
566,7520 Templeuve,House,75000,2.0,,,0.0,,,,,,,,4.0, To renovate,
567,7340 WASMES,House,76000,3.0,140.0,Not installed,0.0,,,,,,140.0,380.0,,,
568,6031 Monceau-sur-Sambre,House,76000,2.0,90.0,Not installed,0.0,,1.0,10.0,1.0,196.0,90.0,216.0,,,
569,7130 Binche,House,76000,1.0,,Installed,0.0,,,,,,,40.0,4.0,,
570,3630 Maasmechelen,House,76500,3.0,115.0,,,,,,,,115.0,350.0,3.0,,
571,6040 Charleroi Jumet,House,77000,2.0,,,0.0,,,,,,,,3.0, To renovate,
572,4800 Verviers,Apartment,77000,3.0,133.0,,,,,,,,133.0,,, To be done up,
573,7340 WASMES,House,77000,2.0,,Not installed,0.0,,,,,,,260.0,,,
574,7012 Flnu,House,77000,3.0,,,,,,,,,,,,,
575,8434 Westende,Studio,77500,,24.0,,0.0,,,,,,24.0,,2.0, Good,
576,6200 Chtelet Chtelineau,House,77500,3.0,,,0.0,,,,,,,,2.0, To renovate,
577,7100 La Louvire,House,77500,2.0,,,,,,,,,,150.0,2.0, To renovate,
578,7110 Houdeng-Goegnies,House,77500,2.0,106.0,Installed,0.0,,,,,,106.0,,,,
579,7340 Colfontaine Pturages,House,78000,3.0,125.0,,,,1.0,15.0,,,125.0,142.0,2.0,,
580,7140 Morlanwelz,Apartment,78000,1.0,50.0,Not installed,0.0,,,,,,50.0,,2.0,,
581,3090 Overijse,Service flat,78000,1.0,32.0,Installed,0.0,,,,,,32.0,,, Good,
