,Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
5212,5212,8800 Roeselare,Apartment,145000,2.0,88.0,Installed,0.0,0.0,0.0,,0.0,,88.0,88.0,2.0, Good,0.0
5213,5213,4000 Lige,Penthouse,145000,1.0,68.0,Installed,0.0,0.0,1.0,6.0,0.0,,68.0,68.0,2.0,Good,0.0
5214,5214,3680 Maaseik,House,145000,4.0,198.0,Installed,0.0,0.0,0.0,,0.0,,198.0,174.0,2.0, To renovate,0.0
5215,5215,2060 Antwerp,Apartment,145000,1.0,55.0,Installed,0.0,0.0,0.0,,0.0,,55.0,55.0,2.0, Good,0.0
5216,5216,6880 Bertrix,Apartment,145000,2.0,80.0,Hyper equipped,0.0,0.0,0.0,,0.0,,80.0,80.0,2.0, Good,0.0
5217,5217,4100 Seraing,House,145000,2.0,69.0,Installed,0.0,0.0,0.0,,0.0,,69.0,35.0,2.0, Just renovated,0.0
5218,5218,6000 Charleroi,Apartment,145000,2.0,70.0,Hyper equipped,0.0,0.0,1.0,10.0,0.0,,70.0,70.0,2.0, As new,0.0
5219,5219,7800 Ath,Apartment,145000,1.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0, Good,0.0
5220,5220,7140 Morlanwelz,House,145000,2.0,108.0,Semi equipped,0.0,0.0,1.0,38.0,1.0,60.0,108.0,220.0,3.0, To be done up,0.0
5221,5221,1731 Zellik,Apartment,145000,2.0,78.0,Installed,0.0,0.0,1.0,7.0,0.0,,78.0,78.0,2.0, Good,0.0
5222,5222,2660 Antwerpen,Apartment,145000,1.0,55.0,Installed,0.0,0.0,1.0,21.0,0.0,,55.0,55.0,2.0, To be done up,0.0
5223,5223,8800 Roeselare,Apartment,145000,2.0,92.0,Installed,0.0,0.0,1.0,8.0,0.0,,92.0,92.0,2.0, Good,0.0
5224,5224,1400 Nivelles,Apartment,145000,1.0,45.0,Semi equipped,0.0,0.0,0.0,,0.0,,45.0,45.0,2.0, As new,0.0
5225,5225,5000 Namur,Ground floor,145000,1.0,59.0,Semi equipped,0.0,0.0,1.0,7.0,0.0,,59.0,59.0,3.0, Good,0.0
5226,5226,8400 Oostende,Studio,145000,2.0,36.0,Installed,1.0,0.0,0.0,,0.0,,36.0,36.0,2.0, Good,0.0
5227,5227,2850 Boom,Apartment,145000,1.0,40.0,Installed,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0,Good,0.0
5228,5228,4051 Vaux-sous-Chvremont,House,145000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,3.0, As new,0.0
5229,5229,8480 Eernegem,House,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,740.0,2.0, To be done up,0.0
5230,5230,5650 Walcourt,Apartment,145000,2.0,102.0,Not installed,0.0,0.0,0.0,,0.0,,102.0,102.0,2.0, Just renovated,0.0
5231,5231,1080 Molenbeek-Saint-Jean,Apartment,145000,1.0,75.0,Semi equipped,0.0,0.0,1.0,9.0,0.0,,75.0,75.0,2.0, To renovate,0.0
5232,5232,7170 Manage La Hestre,Apartment,145000,3.0,120.0,Installed,0.0,0.0,0.0,,0.0,,120.0,120.0,2.0, Good,0.0
5233,5233,4000 Lige,Mixed-use building,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,1.0,76.0,201.43684820393975,218.0,2.0, To renovate,0.0
5234,5234,8434 Westende,Apartment,145000,2.0,60.0,Installed,1.0,0.0,0.0,,0.0,,60.0,60.0,2.0, To be done up,0.0
5235,5235,6061 Montignies-sur-Sambre,Apartment,145000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,80.0,2.0, Good,0.0
5236,5236,7080 Frameries,Ground floor,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,1.0,40.0,201.43684820393975,201.43684820393975,2.0, Good,0.0
5237,5237,1300 Wavre,Studio,145000,2.0,48.0,Installed,0.0,0.0,0.0,,0.0,,48.0,48.0,2.0,Good,0.0
5238,5238,1080 Molenbeek-Saint-Jean,Studio,145000,2.0,201.43684820393975,Semi equipped,0.0,0.0,1.0,15.0,0.0,,201.43684820393975,201.43684820393975,2.0, To be done up,0.0
5239,5239,8830 Gits,New real estate project - Apartments,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5240,5240,8450 Bredene,New real estate project - Houses,145000,2.0,201.43684820393975,Installed,1.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5241,5241,8434 Middelkerke,Apartment,145000,2.0,89.0,Installed,0.0,0.0,0.0,,0.0,,89.0,89.0,2.0,Good,0.0
5242,5242,5500 Dinant,House,145000,3.0,201.43684820393975,Installed,0.0,0.0,1.0,19.0,1.0,263.0,201.43684820393975,263.0,2.0, Good,0.0
5243,5243,8434 Middelkerke,Apartment,145000,2.0,89.0,Installed,0.0,0.0,0.0,,0.0,,89.0,89.0,2.0,Good,0.0
5244,5244,6044 Roux,House,145000,3.0,116.0,Not installed,0.0,0.0,0.0,,0.0,,116.0,300.0,3.0, Just renovated,0.0
5245,5245,1348 Louvain-La-Neuve,Apartment,145000,1.0,40.0,Installed,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0,Good,0.0
5246,5246,1080 Molenbeek-Saint-Jean,Apartment,145000,2.0,74.0,Installed,0.0,0.0,0.0,,0.0,,74.0,74.0,2.0, To renovate,0.0
5247,5247,8380 Zeebrugge,Apartment,145000,1.0,45.0,Installed,0.0,0.0,0.0,,0.0,,45.0,45.0,2.0,Good,0.0
5248,5248,7012 Mons,House,145000,4.0,150.0,Installed,0.0,0.0,0.0,,0.0,,150.0,150.0,2.0, Good,0.0
5249,5249,4032 Chne,House,145000,3.0,125.0,Installed,0.0,0.0,1.0,8.0,0.0,,125.0,225.0,2.0,Good,0.0
5250,5250,3798 Fouron-le-Comte,Apartment,145000,2.0,78.0,Installed,0.0,0.0,0.0,,0.0,,78.0,78.0,2.0, To be done up,0.0
5251,5251,1630 Linkebeek,Studio,145000,2.0,35.0,USA installed,0.0,0.0,1.0,7.0,0.0,,35.0,35.0,1.0, Good,0.0
5252,5252,6032 Mont-sur-Marchienne,Apartment block,145000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
5253,5253,6700 Arlon,Apartment,145000,1.0,45.0,Installed,0.0,0.0,0.0,,0.0,,45.0,45.0,2.0,Good,0.0
5254,5254,8830 GITS,House,145000,4.0,197.0,Installed,0.0,0.0,0.0,,0.0,,197.0,197.0,2.0, To be done up,0.0
5255,5255,4540 Amay,House,145000,4.0,160.0,Installed,0.0,0.0,0.0,,0.0,,160.0,145.0,2.0, To renovate,0.0
5256,5256,6030 Marchienne-au-Pont,Apartment block,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,3.0, To be done up,0.0
5257,5257,3300 Tienen,House,145000,2.0,130.0,Semi equipped,0.0,0.0,0.0,,1.0,230.0,130.0,230.0,2.0, To renovate,0.0
5258,5258,6141 Forchies-la-Marche,House,145000,4.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5259,5259,8920 Langemark-Poelkapelle,House,145000,4.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,96.0,2.0, Good,0.0
5260,5260,3000 Leuven,Kot,145000,2.0,17.0,Installed,0.0,0.0,0.0,,0.0,,17.0,17.0,2.0, As new,0.0
5261,5261,5570 Beauraing,Apartment block,145000,1.0,175.0,Installed,0.0,0.0,0.0,,0.0,,175.0,932.0,3.0, To renovate,0.0
5262,5262,6040 Jumet,House,145000,3.0,160.0,Installed,0.0,0.0,0.0,,0.0,,160.0,126.0,2.0,Good,0.0
5263,5263,6141 Forchies-la-Marche,House,145000,3.0,159.0,Installed,0.0,0.0,1.0,20.0,0.0,,159.0,255.0,2.0,Good,0.0
5264,5264,5000 Namur,Exceptional property,145000,2.0,111.0,Semi equipped,0.0,0.0,1.0,35.0,0.0,,111.0,111.0,4.0, As new,0.0
5265,5265,6044 Roux,House,145000,2.0,201.43684820393975,Hyper equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,178.0,3.0, As new,0.0
5266,5266,6031 Monceau-sur-Sambre,Mixed-use building,145000,2.0,165.0,Installed,0.0,0.0,0.0,,0.0,,165.0,128.0,2.0,Good,0.0
5267,5267,4000 Lige,House,145000,2.0,201.43684820393975,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5268,5268,8400 Oostende,Studio,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5269,5269,1020 Bruxelles,Kot,145000,1.0,201.43684820393975,Installed,1.0,0.0,1.0,1.0,1.0,1.0,201.43684820393975,201.43684820393975,2.0,Good,0.0
5270,5270,8560 Gullegem,House,145000,2.0,160.0,Installed,0.0,0.0,0.0,,0.0,,160.0,88.0,2.0, To renovate,0.0
5271,5271,4020 Lige,House,145000,5.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,70.0,2.0,Good,0.0
5272,5272,7890 Ellezelles,House,145000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,1500.0,2.0,Good,0.0
5273,5273,4101 Seraing,House,145000,2.0,201.43684820393975,Semi equipped,0.0,0.0,1.0,8.0,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5274,5274,8380 Zeebrugge,Apartment,145000,2.0,201.43684820393975,Installed,1.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5275,5275,2000 Antwerp,Studio,145000,2.0,22.0,Installed,0.0,0.0,1.0,25.0,0.0,,22.0,22.0,2.0, As new,0.0
5276,5276,2800 Mechelen,Apartment,145000,1.0,71.0,Installed,0.0,0.0,0.0,,0.0,,71.0,71.0,2.0,Good,0.0
5277,5277,4053 Embourg,Apartment,145000,2.0,88.0,Semi equipped,0.0,0.0,0.0,,0.0,,88.0,88.0,2.0, To be done up,0.0
5278,5278,4430 Ans,Apartment,145000,1.0,57.0,Installed,0.0,0.0,1.0,2.0,0.0,,57.0,57.0,3.0, As new,0.0
5279,5279,8580 Avelgem,Apartment,145000,2.0,83.0,Installed,0.0,0.0,1.0,10.0,0.0,,83.0,83.0,3.0, Good,0.0
5280,5280,7500 Tournai,Apartment,145000,2.0,91.0,Installed,0.0,0.0,1.0,8.0,0.0,,91.0,91.0,2.0, Good,0.0
5281,5281,4432 Alleur,House,145000,1.0,90.0,Not installed,0.0,0.0,0.0,,1.0,105.0,90.0,165.0,3.0, To be done up,0.0
5282,5282,9170 SINT-GILLIS-WAAS,Mixed-use building,145000,2.0,85.0,Semi equipped,0.0,0.0,1.0,35.0,1.0,35.0,85.0,90.0,2.0, To renovate,0.0
5283,5283,7110 La Louvire Houdeng-Aimeries,House,145000,3.0,227.0,Not installed,0.0,0.0,0.0,,0.0,,227.0,531.0,2.0, To be done up,0.0
5284,5284,4682 HEURE-LE-ROMAIN,House,145000,3.0,121.0,Semi equipped,0.0,0.0,0.0,,0.0,,121.0,220.0,3.0, To be done up,0.0
5285,5285,5555 MONCEAU-EN-ARDENNE,House,145000,5.0,195.0,Not installed,0.0,0.0,0.0,,0.0,,195.0,1572.0,3.0, To renovate,0.0
5286,5286,7700 Mouscron,Apartment,145000,1.0,70.0,Installed,0.0,0.0,0.0,,0.0,,70.0,70.0,2.0, As new,0.0
5287,5287,7500 Tournai,Apartment,145000,2.0,70.0,Not installed,0.0,0.0,1.0,11.0,0.0,,70.0,70.0,2.0,Good,0.0
5288,5288,8553 Otegem,House,145000,4.0,158.0,Semi equipped,0.0,0.0,0.0,,0.0,,158.0,158.0,3.0, Good,0.0
5289,5289,8553 Otegem,House,145000,4.0,158.0,Semi equipped,0.0,0.0,0.0,,0.0,,158.0,158.0,2.0, Good,0.0
5290,5290,4000 Lige,Apartment,145000,2.0,124.0,Not installed,0.0,0.0,0.0,,0.0,,124.0,124.0,2.0, Good,0.0
5291,5291,4020 LIEGE,Apartment,145000,2.0,76.0,Installed,0.0,0.0,0.0,,0.0,,76.0,76.0,2.0, As new,0.0
5292,5292,6000 Charleroi,Apartment,145000,3.0,106.0,Installed,0.0,0.0,1.0,2.0,0.0,,106.0,106.0,2.0, Good,0.0
5293,5293,7090 Braine-le-Comte Ronquires,Apartment,145000,2.0,80.0,Semi equipped,0.0,0.0,0.0,,0.0,,80.0,80.0,2.0, Good,0.0
5294,5294,8400 Oostende,Studio,145000,2.0,44.0,Installed,1.0,0.0,0.0,,0.0,,44.0,44.0,1.0, Just renovated,0.0
5295,5295,8500 Kortrijk,Apartment,145000,1.0,60.0,Installed,0.0,0.0,0.0,,0.0,,60.0,60.0,2.0, Good,0.0
5296,5296,5500 Dinant,House,145000,2.0,107.0,Installed,0.0,0.0,1.0,25.0,1.0,1.0,107.0,300.0,2.0, Good,0.0
5297,5297,6031 Monceau-sur-Sambre,House,145000,4.0,134.0,Semi equipped,0.0,0.0,0.0,,0.0,,134.0,134.0,2.0, To be done up,0.0
5298,5298,7000 Mons,House,145000,2.0,87.0,Installed,0.0,0.0,1.0,4.0,0.0,,87.0,85.0,2.0, To be done up,0.0
5299,5299,4780 St-Vith,House,145000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,669.0,4.0,Good,0.0
5300,5300,6880 MORTEHAN,House,145000,2.0,113.0,Semi equipped,0.0,0.0,0.0,,0.0,,113.0,356.0,2.0,Good,0.0
5301,5301,7070 Le Roeulx,House,145000,2.0,100.0,Semi equipped,0.0,0.0,0.0,,0.0,,100.0,110.0,2.0, To be done up,0.0
5302,5302,9500 Geraardsbergen,House,145000,3.0,115.0,Installed,0.0,0.0,1.0,25.0,0.0,,115.0,97.0,2.0, Good,0.0
5303,5303,1400 Nivelles,Apartment,145000,1.0,52.0,Installed,0.0,0.0,0.0,,0.0,,52.0,52.0,2.0, Good,0.0
5304,5304,5520 ANTHE,Apartment,145000,2.0,100.0,Installed,0.0,0.0,0.0,,0.0,,100.0,100.0,2.0, Good,0.0
5305,5305,8370 Blankenberge,Studio,145000,2.0,44.0,Installed,1.0,0.0,0.0,,0.0,,44.0,44.0,2.0, Good,0.0
5306,5306,8930 Menen,House,145000,3.0,120.0,Installed,0.0,0.0,0.0,,0.0,,120.0,190.0,2.0, Good,0.0
5307,5307,3800 Sint-Truiden,Apartment,145000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,80.0,2.0, To be done up,0.0
5308,5308,6560 Erquelinnes,House,145000,3.0,108.0,Installed,0.0,0.0,0.0,,1.0,51.0,108.0,130.0,2.0, Good,0.0
5309,5309,1000 Brussels City,Studio,145000,2.0,27.0,Installed,0.0,0.0,0.0,,0.0,,27.0,27.0,2.0, Good,0.0
5310,5310,7331 Baudour,Apartment,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,4.0, As new,0.0
5311,5311,1000 Bruxelles,Studio,145000,1.0,36.0,Installed,1.0,0.0,0.0,,0.0,,36.0,36.0,2.0, Good,0.0
5312,5312,1210 Saint-Josse-ten-Noode,Studio,145000,1.0,28.0,Not installed,0.0,0.0,0.0,,0.0,,28.0,28.0,2.0, Good,0.0
5313,5313,6250 Presles,Apartment,145000,2.0,201.43684820393975,Installed,0.0,0.0,1.0,42.0,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
5314,5314,8434 Westende,Studio,145000,2.0,33.0,Semi equipped,1.0,0.0,0.0,,0.0,,33.0,33.0,2.0,Good,0.0
5315,5315,6940 Barvaux-sur-Ourthe,Chalet,145000,2.0,60.0,Installed,0.0,0.0,1.0,18.0,1.0,953.0,60.0,953.0,4.0, Good,0.0
5316,5316,4608 Warsage,House,145000,1.0,114.0,Installed,0.0,0.0,0.0,,0.0,,114.0,114.0,2.0, As new,0.0
5317,5317,6698 Grand-Halleux,Country house,145000,3.0,150.0,Installed,0.0,0.0,0.0,,0.0,,150.0,1500.0,3.0, To renovate,0.0
5318,5318,3910 Pelt,Ground floor,145000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
5319,5319,4820 Dison,Loft,145000,5.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,3.0, Good,0.0
5320,5320,8500 Kortrijk,Apartment,145000,1.0,50.0,Installed,0.0,0.0,0.0,,0.0,,50.0,50.0,2.0, Good,0.0
5321,5321,7080 Frameries,House,145000,3.0,212.0,Semi equipped,0.0,0.0,0.0,,0.0,,212.0,189.0,2.0, To renovate,0.0
5322,5322,7080 Frameries,Mixed-use building,145000,3.0,212.0,Semi equipped,0.0,0.0,0.0,,0.0,,212.0,189.0,2.0, To renovate,0.0
5323,5323,9100 Sint-Niklaas,House,145000,3.0,108.0,Installed,0.0,0.0,0.0,,1.0,2.0,108.0,52.0,2.0, Good,0.0
5324,5324,1050 Ixelles,Apartment,145000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
5325,5325,8370 Blankenberge,Studio,145000,2.0,30.0,Installed,1.0,0.0,0.0,,0.0,,30.0,30.0,2.0, As new,0.0
5326,5326,8530 Harelbeke,House,145000,3.0,120.0,Installed,0.0,0.0,0.0,,0.0,,120.0,102.0,2.0, Good,0.0
5327,5327,4970 Stavelot,House,145000,3.0,108.0,Semi equipped,1.0,0.0,0.0,,1.0,66.0,108.0,120.0,2.0, Good,0.0
5328,5328,2830 Willebroek,House,145000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,105.0,2.0,Good,0.0
5329,5329,3500 Hasselt,Apartment,145000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5330,5330,4820 Dison,Loft,145000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,3.0, Good,0.0
5331,5331,8400 Oostende,Apartment,145000,1.0,34.0,Installed,1.0,0.0,0.0,,0.0,,34.0,34.0,2.0, Good,0.0
5332,5332,8530 Harelbeke,Apartment,145000,2.0,95.0,Installed,0.0,0.0,0.0,,0.0,,95.0,95.0,2.0, As new,0.0
5333,5333,8930 Lauwe,Apartment,145000,1.0,85.0,Hyper equipped,0.0,0.0,1.0,26.0,0.0,,85.0,85.0,2.0, As new,0.0
5334,5334,3700 Tongeren,House,145000,3.0,127.0,Installed,0.0,0.0,1.0,28.0,0.0,,127.0,101.0,2.0, To renovate,0.0
5335,5335,4100 Seraing,House,145000,4.0,201.43684820393975,Installed,0.0,0.0,1.0,36.0,1.0,290.0,201.43684820393975,446.0,2.0, To renovate,0.0
5336,5336,4610 Beyne-Heusay,Town-house,145000,3.0,130.0,Semi equipped,0.0,0.0,0.0,,0.0,,130.0,90.0,3.0, To be done up,0.0
5337,5337,5370 Barvaux-Condroz,House,145000,2.0,201.43684820393975,Installed,0.0,0.0,1.0,18.0,0.0,,201.43684820393975,187.0,4.0, As new,0.0
5338,5338,6010 Charleroi Couillet,House,145000,4.0,121.0,Installed,0.0,0.0,0.0,,0.0,,121.0,205.0,2.0, Good,0.0
5339,5339,6030 Marchienne-au-Pont,House,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,100.0,3.0, Good,0.0
5340,5340,8660 La Panne,Apartment,145000,1.0,52.0,Installed,0.0,0.0,0.0,,0.0,,52.0,52.0,2.0, As new,0.0
5341,5341,4420 Saint-Nicolas,Rsidence ADILAN,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5342,5342,8670 Oostduinkerke,Studio,145000,1.0,201.43684820393975,Installed,1.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
5343,5343,8647 Lo,House,145000,3.0,160.0,Installed,0.0,0.0,0.0,,0.0,,160.0,592.0,4.0, To renovate,0.0
5344,5344,7080 Frameries,Apartment,145000,2.0,71.0,Installed,0.0,0.0,1.0,10.0,0.0,,71.0,71.0,2.0, Good,0.0
5345,5345,9900 Eeklo,House,145000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,70.0,2.0, To renovate,0.0
5346,5346,2060 Antwerpen,Apartment,145000,2.0,56.0,Installed,0.0,0.0,0.0,,0.0,,56.0,56.0,1.0, Good,0.0
5347,5347,3980 Tessenderlo,Apartment,145000,2.0,85.0,Hyper equipped,0.0,0.0,0.0,,0.0,,85.0,85.0,2.0, Good,0.0
5348,5348,4100 Seraing,House,145000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,185.0,2.0, To be done up,0.0
5349,5349,4821 Andrimont,House,145000,4.0,121.0,Semi equipped,0.0,0.0,0.0,,1.0,145.0,121.0,195.0,2.0, To renovate,0.0
5350,5350,7301 Boussu Hornu,House,145000,4.0,181.0,Not installed,0.0,0.0,0.0,,1.0,230.0,181.0,300.0,2.0, To renovate,0.0
5351,5351,7331 Saint-Ghislain,House,145000,4.0,181.0,Not installed,0.0,0.0,0.0,,1.0,230.0,181.0,300.0,2.0, To renovate,0.0
5352,5352,7340 Colfontaine,Villa,145000,3.0,140.0,Installed,0.0,0.0,0.0,,0.0,,140.0,250.0,3.0, As new,0.0
5353,5353,4801 Stembert,Apartment,145000,2.0,73.0,Installed,0.0,0.0,1.0,18.0,1.0,65.0,73.0,73.0,2.0,Good,0.0
5354,5354,7011 Ghlin,Apartment,145000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,4.0, As new,0.0
5355,5355,8400 Oostende,Apartment,145000,1.0,51.0,Installed,0.0,0.0,0.0,,0.0,,51.0,51.0,2.0, As new,0.0
5356,5356,7130 Bray,House,145000,3.0,150.0,Installed,0.0,0.0,1.0,10.0,1.0,50.0,150.0,242.0,3.0,Good,0.0
5357,5357,7880 Vloesberg,House,145000,5.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,320.0,2.0, Good,0.0
5358,5358,8660 De Panne,Apartment,145000,1.0,40.0,Installed,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0, To renovate,0.0
5359,5359,2440 Geel,Apartment,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, To be done up,0.0
5360,5360,7700 Mouscron,House,145000,2.0,120.0,Installed,0.0,0.0,0.0,,0.0,,120.0,120.0,2.0, To be done up,0.0
5361,5361,9300 Aalst,House,145000,4.0,150.0,Not installed,0.0,0.0,0.0,,1.0,20.0,150.0,70.0,2.0, To renovate,0.0
5362,5362,4100 Seraing,House,145000,4.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,74.0,2.0, Good,0.0
5363,5363,6140 Fontaine-lEveque,House,145000,2.0,100.0,Semi equipped,0.0,0.0,0.0,,0.0,,100.0,100.0,3.0, Just renovated,0.0
5364,5364,3600 Genk,Apartment,145000,2.0,101.0,Installed,0.0,0.0,0.0,,0.0,,101.0,101.0,2.0,Good,0.0
5365,5365,6041 Gosselies,House,145000,3.0,150.0,Installed,0.0,0.0,1.0,70.0,0.0,,150.0,100.0,4.0, To be done up,0.0
5366,5366,7110 La Louviere,House,145000,2.0,136.0,USA installed,0.0,0.0,0.0,,0.0,,136.0,136.0,2.0, To be done up,0.0
5367,5367,3830 Wellen,House,145000,2.0,180.0,Installed,0.0,0.0,0.0,,0.0,,180.0,180.0,2.0, As new,0.0
5368,5368,9500 Geraardsbergen,House,145000,4.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,220.0,4.0, To renovate,0.0
5369,5369,4800 Verviers Ensival,House,145000,2.0,90.0,Semi equipped,0.0,0.0,0.0,,0.0,,90.0,90.0,3.0, Good,0.0
5370,5370,7000 Mons,Ground floor,145000,2.0,100.0,Installed,0.0,0.0,1.0,10.0,1.0,200.0,100.0,100.0,3.0, Just renovated,0.0
5371,5371,6000 Charleroi,House,145000,5.0,180.0,Not installed,0.0,0.0,0.0,,0.0,,180.0,110.0,2.0, To renovate,0.0
5372,5372,7020 Nimy,House,145000,2.0,150.0,Installed,0.0,0.0,0.0,,0.0,,150.0,1955.0,3.0,Good,0.0
5373,5373,7700 Mouscron,House,145000,2.0,146.0,Installed,0.0,0.0,0.0,,0.0,,146.0,146.0,2.0,Good,0.0
5374,5374,1300 Wavre,Ground floor,145000,1.0,63.0,Installed,0.0,0.0,0.0,,0.0,,63.0,63.0,2.0, To be done up,0.0
5375,5375,3500 Hasselt,Apartment,145000,1.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0,Good,0.0
5376,5376,1190 Forest,Apartment,145000,1.0,201.43684820393975,Installed,0.0,0.0,1.0,4.0,0.0,,201.43684820393975,201.43684820393975,2.0, To renovate,0.0
5377,5377,7700 Mouscron,Apartment,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
5378,5378,8830 Hooglede,House,145000,4.0,197.0,Installed,0.0,0.0,0.0,,0.0,,197.0,197.0,2.0, Good,0.0
5379,5379,1190 Forest,Studio,145000,2.0,35.0,Hyper equipped,0.0,0.0,0.0,,0.0,,35.0,35.0,2.0, As new,0.0
5380,5380,7000 Mons,Apartment,145000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,4.0, As new,0.0
5381,5381,4800 Verviers,House,145000,2.0,115.0,Semi equipped,0.0,0.0,1.0,10.0,1.0,40.0,115.0,123.0,2.0, Good,0.0
5382,5382,6042 Lodelinsart,House,145000,2.0,97.0,Installed,0.0,0.0,1.0,20.0,1.0,230.0,97.0,294.0,2.0,Good,0.0
5383,5383,8400 Oostende,Apartment,145000,2.0,105.0,Installed,0.0,0.0,0.0,,0.0,,105.0,105.0,2.0, Good,0.0
5384,5384,8670 Oostduinkerke,Studio,145000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Just renovated,0.0
5385,5385,1070 Anderlecht,Apartment,145000,1.0,45.0,Semi equipped,0.0,0.0,0.0,,0.0,,45.0,45.0,2.0, As new,0.0
5386,5386,7500 Tournai,Apartment,145000,2.0,71.0,Installed,0.0,0.0,0.0,,0.0,,71.0,71.0,2.0, As new,0.0
5387,5387,5630 Cerfontaine,Mixed-use building,145000,2.0,190.0,Installed,0.0,0.0,0.0,,0.0,,190.0,345.0,2.0,Good,0.0
5388,5388,7390 Quaregnon,House,145000,2.0,201.43684820393975,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393975,330.0,2.0,Good,0.0
5389,5389,2440 Geel,Ground floor,145000,1.0,83.0,Installed,0.0,0.0,0.0,,0.0,,83.0,83.0,3.0, As new,0.0
5390,5390,6030 Marchienne-au-Pont,House,145000,5.0,400.0,Installed,0.0,0.0,0.0,,1.0,150.0,400.0,400.0,2.0,Good,0.0
5391,5391,1180 Uccle,Apartment,145000,1.0,60.0,Installed,0.0,0.0,1.0,6.0,0.0,,60.0,60.0,2.0, To be done up,0.0
